x,y,label,lane,dose,seed
-7.533942,10.811218,1,topic-transformer,alpha=1,2
5.8259454,12.667052,7,topic-transformer,alpha=1,2
9.642778,7.5433264,7,topic-transformer,alpha=1,2
1.3979663,7.0151772,8,topic-transformer,alpha=1,2
10.485087,6.78887,0,topic-transformer,alpha=1,2
10.789604,4.799933,0,topic-transformer,alpha=1,2
-3.8777945,3.8809304,4,topic-transformer,alpha=1,2
11.777787,3.7512858,6,topic-transformer,alpha=1,2
13.408233,1.6936275,9,topic-transformer,alpha=1,2
4.5699754,9.726392,6,topic-transformer,alpha=1,2
-3.0434887,3.982513,5,topic-transformer,alpha=1,2
5.952496,12.442532,0,topic-transformer,alpha=1,2
0.8427742,8.071753,6,topic-transformer,alpha=1,2
8.027046,10.779647,7,topic-transformer,alpha=1,2
-1.7281733,4.3222027,4,topic-transformer,alpha=1,2
0.90188897,-1.4932042,3,topic-transformer,alpha=1,2
-0.6510271,5.0099688,2,topic-transformer,alpha=1,2
4.8265557,12.310918,7,topic-transformer,alpha=1,2
7.870734,10.951192,7,topic-transformer,alpha=1,2
7.1348367,8.076276,6,topic-transformer,alpha=1,2
